datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,row_is_current,version_nbr
2/26/2024 11:00:00 AM,2/26/2024 6:00:00 AM,1,PJM-RTO,,,ZONE,,45.17,45.954276,0.809310,-0.025034,True,1
2/26/2024 12:00:00 PM,2/26/2024 7:00:00 AM,1,PJM-RTO,,,ZONE,,43.91,45.499121,1.321126,0.267995,True,1
2/26/2024 1:00:00 PM,2/26/2024 8:00:00 AM,1,PJM-RTO,,,ZONE,,25.29,26.441731,0.831356,0.320376,True,1
2/26/2024 2:00:00 PM,2/26/2024 9:00:00 AM,1,PJM-RTO,,,ZONE,,23.34,24.454878,0.897129,0.217749,True,1
2/26/2024 3:00:00 PM,2/26/2024 10:00:00 AM,1,PJM-RTO,,,ZONE,,23.58,24.467672,0.725784,0.161887,True,1
2/26/2024 4:00:00 PM,2/26/2024 11:00:00 AM,1,PJM-RTO,,,ZONE,,20.72,21.792847,0.974999,0.097848,True,1
2/26/2024 5:00:00 PM,2/26/2024 12:00:00 PM,1,PJM-RTO,,,ZONE,,19.78,20.819400,0.969028,0.070371,True,1
2/26/2024 6:00:00 PM,2/26/2024 1:00:00 PM,1,PJM-RTO,,,ZONE,,18.18,19.143131,0.865386,0.097745,True,1
2/26/2024 7:00:00 PM,2/26/2024 2:00:00 PM,1,PJM-RTO,,,ZONE,,17.34,18.213634,0.792762,0.080872,True,1
2/26/2024 8:00:00 PM,2/26/2024 3:00:00 PM,1,PJM-RTO,,,ZONE,,16.95,17.465936,0.415434,0.100502,True,1
2/26/2024 9:00:00 PM,2/26/2024 4:00:00 PM,1,PJM-RTO,,,ZONE,,17.82,18.301862,0.365717,0.116145,True,1
2/26/2024 10:00:00 PM,2/26/2024 5:00:00 PM,1,PJM-RTO,,,ZONE,,23.54,24.095194,0.480988,0.074206,True,1
2/26/2024 11:00:00 PM,2/26/2024 6:00:00 PM,1,PJM-RTO,,,ZONE,,26.90,27.498639,0.542475,0.056164,True,1
2/27/2024 12:00:00 AM,2/26/2024 7:00:00 PM,1,PJM-RTO,,,ZONE,,24.40,25.028431,0.557189,0.071243,True,1
2/27/2024 1:00:00 AM,2/26/2024 8:00:00 PM,1,PJM-RTO,,,ZONE,,19.00,19.292467,0.279836,0.012631,True,1
2/27/2024 2:00:00 AM,2/26/2024 9:00:00 PM,1,PJM-RTO,,,ZONE,,17.85,18.192629,0.303879,0.038750,True,1
2/27/2024 3:00:00 AM,2/26/2024 10:00:00 PM,1,PJM-RTO,,,ZONE,,16.65,16.873483,0.162941,0.060543,True,1
2/27/2024 4:00:00 AM,2/26/2024 11:00:00 PM,1,PJM-RTO,,,ZONE,,15.00,15.078067,0.088598,-0.010531,True,1
2/27/2024 5:00:00 AM,2/27/2024 12:00:00 AM,1,PJM-RTO,,,ZONE,,14.48,13.684947,-0.725214,-0.069839,True,1
2/27/2024 6:00:00 AM,2/27/2024 1:00:00 AM,1,PJM-RTO,,,ZONE,,13.76,12.688862,-0.986339,-0.084799,True,1
2/27/2024 7:00:00 AM,2/27/2024 2:00:00 AM,1,PJM-RTO,,,ZONE,,14.02,13.201494,-0.726697,-0.091809,True,1
2/27/2024 8:00:00 AM,2/27/2024 3:00:00 AM,1,PJM-RTO,,,ZONE,,14.63,13.745937,-0.838135,-0.045928,True,1
2/27/2024 9:00:00 AM,2/27/2024 4:00:00 AM,1,PJM-RTO,,,ZONE,,15.85,15.044109,-0.769251,-0.036640,True,1
2/27/2024 10:00:00 AM,2/27/2024 5:00:00 AM,1,PJM-RTO,,,ZONE,,18.06,17.794476,-0.287744,0.022220,True,1
2/27/2024 11:00:00 AM,2/27/2024 6:00:00 AM,1,PJM-RTO,,,ZONE,,26.67,25.767968,-0.895464,-0.006567,True,1
2/27/2024 12:00:00 PM,2/27/2024 7:00:00 AM,1,PJM-RTO,,,ZONE,,26.17,26.361405,0.151622,0.039783,True,1
2/27/2024 1:00:00 PM,2/27/2024 8:00:00 AM,1,PJM-RTO,,,ZONE,,21.65,22.362309,0.625924,0.086384,True,1
2/27/2024 2:00:00 PM,2/27/2024 9:00:00 AM,1,PJM-RTO,,,ZONE,,19.43,20.475589,0.948926,0.096662,True,1
2/27/2024 3:00:00 PM,2/27/2024 10:00:00 AM,1,PJM-RTO,,,ZONE,,20.06,21.238801,1.088166,0.090635,True,1
2/27/2024 4:00:00 PM,2/27/2024 11:00:00 AM,1,PJM-RTO,,,ZONE,,20.72,21.862500,1.050122,0.092378,True,1
2/27/2024 5:00:00 PM,2/27/2024 12:00:00 PM,1,PJM-RTO,,,ZONE,,20.53,21.520715,0.936240,0.054476,True,1
2/27/2024 6:00:00 PM,2/27/2024 1:00:00 PM,1,PJM-RTO,,,ZONE,,20.96,21.280863,0.297215,0.023648,True,1
2/27/2024 7:00:00 PM,2/27/2024 2:00:00 PM,1,PJM-RTO,,,ZONE,,19.44,19.589685,0.107143,0.042542,True,1
2/27/2024 8:00:00 PM,2/27/2024 3:00:00 PM,1,PJM-RTO,,,ZONE,,20.38,20.847674,0.438315,0.029360,True,1
2/27/2024 9:00:00 PM,2/27/2024 4:00:00 PM,1,PJM-RTO,,,ZONE,,21.81,22.436838,0.588068,0.038771,True,1
2/27/2024 10:00:00 PM,2/27/2024 5:00:00 PM,1,PJM-RTO,,,ZONE,,23.47,24.018564,0.410260,0.138304,True,1
2/27/2024 11:00:00 PM,2/27/2024 6:00:00 PM,1,PJM-RTO,,,ZONE,,26.92,27.396412,0.275886,0.200525,True,1
2/28/2024 12:00:00 AM,2/27/2024 7:00:00 PM,1,PJM-RTO,,,ZONE,,24.26,24.587298,0.177010,0.150289,True,1
2/28/2024 1:00:00 AM,2/27/2024 8:00:00 PM,1,PJM-RTO,,,ZONE,,21.38,21.359210,-0.082095,0.061304,True,1
2/28/2024 2:00:00 AM,2/27/2024 9:00:00 PM,1,PJM-RTO,,,ZONE,,18.31,18.849191,0.518446,0.020745,True,1
2/28/2024 3:00:00 AM,2/27/2024 10:00:00 PM,1,PJM-RTO,,,ZONE,,16.63,17.102739,0.532316,-0.059578,True,1
2/28/2024 4:00:00 AM,2/27/2024 11:00:00 PM,1,PJM-RTO,,,ZONE,,12.62,13.018399,0.423340,-0.024941,True,1
2/28/2024 5:00:00 AM,2/28/2024 12:00:00 AM,1,PJM-RTO,,,ZONE,,10.92,9.970179,-0.821895,-0.127926,True,1
2/28/2024 6:00:00 AM,2/28/2024 1:00:00 AM,1,PJM-RTO,,,ZONE,,10.52,9.321564,-1.061752,-0.136684,True,1
2/28/2024 7:00:00 AM,2/28/2024 2:00:00 AM,1,PJM-RTO,,,ZONE,,10.03,8.815513,-1.103265,-0.111223,True,1
2/28/2024 8:00:00 AM,2/28/2024 3:00:00 AM,1,PJM-RTO,,,ZONE,,9.78,8.817889,-0.849721,-0.112391,True,1
2/28/2024 9:00:00 AM,2/28/2024 4:00:00 AM,1,PJM-RTO,,,ZONE,,10.41,9.521163,-0.772909,-0.115928,True,1
2/28/2024 10:00:00 AM,2/28/2024 5:00:00 AM,1,PJM-RTO,,,ZONE,,12.42,12.079559,-0.254212,-0.086229,True,1
2/28/2024 11:00:00 AM,2/28/2024 6:00:00 AM,1,PJM-RTO,,,ZONE,,20.91,21.377782,0.526396,-0.058614,True,1
2/28/2024 12:00:00 PM,2/28/2024 7:00:00 AM,1,PJM-RTO,,,ZONE,,22.44,22.562304,0.113494,0.008810,True,1
2/28/2024 1:00:00 PM,2/28/2024 8:00:00 AM,1,PJM-RTO,,,ZONE,,21.55,21.557992,0.046098,-0.038106,True,1
2/28/2024 2:00:00 PM,2/28/2024 9:00:00 AM,1,PJM-RTO,,,ZONE,,23.28,24.600008,1.407516,-0.087507,True,1
2/28/2024 3:00:00 PM,2/28/2024 10:00:00 AM,1,PJM-RTO,,,ZONE,,24.98,26.030415,1.134993,-0.084578,True,1
2/28/2024 4:00:00 PM,2/28/2024 11:00:00 AM,1,PJM-RTO,,,ZONE,,25.17,26.561910,1.436289,-0.044380,True,1
2/28/2024 5:00:00 PM,2/28/2024 12:00:00 PM,1,PJM-RTO,,,ZONE,,25.30,26.818321,1.508873,0.009448,True,1
2/28/2024 6:00:00 PM,2/28/2024 1:00:00 PM,1,PJM-RTO,,,ZONE,,24.44,25.891233,1.429385,0.021848,True,1
2/28/2024 7:00:00 PM,2/28/2024 2:00:00 PM,1,PJM-RTO,,,ZONE,,23.68,25.331496,1.615881,0.035615,True,1
2/28/2024 8:00:00 PM,2/28/2024 3:00:00 PM,1,PJM-RTO,,,ZONE,,22.94,24.744867,1.794834,0.010034,True,1
2/28/2024 9:00:00 PM,2/28/2024 4:00:00 PM,1,PJM-RTO,,,ZONE,,23.37,24.482203,1.143450,-0.031248,True,1
2/28/2024 10:00:00 PM,2/28/2024 5:00:00 PM,1,PJM-RTO,,,ZONE,,29.16,31.110477,1.977024,-0.026547,True,1
2/28/2024 11:00:00 PM,2/28/2024 6:00:00 PM,1,PJM-RTO,,,ZONE,,37.03,39.072990,2.083049,-0.040058,True,1
2/29/2024 12:00:00 AM,2/28/2024 7:00:00 PM,1,PJM-RTO,,,ZONE,,33.30,35.995968,2.695376,0.000593,True,1
2/29/2024 1:00:00 AM,2/28/2024 8:00:00 PM,1,PJM-RTO,,,ZONE,,32.24,34.555040,2.329717,-0.014677,True,1
2/29/2024 2:00:00 AM,2/28/2024 9:00:00 PM,1,PJM-RTO,,,ZONE,,28.98,31.089158,2.146080,-0.036922,True,1
2/29/2024 3:00:00 AM,2/28/2024 10:00:00 PM,1,PJM-RTO,,,ZONE,,26.59,28.483888,1.980084,-0.086196,True,1
2/29/2024 4:00:00 AM,2/28/2024 11:00:00 PM,1,PJM-RTO,,,ZONE,,23.04,24.104727,1.336515,-0.271787,True,1
2/29/2024 5:00:00 AM,2/29/2024 12:00:00 AM,1,PJM-RTO,,,ZONE,,20.71,21.460852,0.805194,-0.054342,True,1
2/29/2024 6:00:00 AM,2/29/2024 1:00:00 AM,1,PJM-RTO,,,ZONE,,22.80,23.487751,0.765387,-0.077636,True,1
2/29/2024 7:00:00 AM,2/29/2024 2:00:00 AM,1,PJM-RTO,,,ZONE,,23.30,24.123904,0.896399,-0.072495,True,1
2/29/2024 8:00:00 AM,2/29/2024 3:00:00 AM,1,PJM-RTO,,,ZONE,,25.78,26.916282,1.169796,-0.033514,True,1
2/29/2024 9:00:00 AM,2/29/2024 4:00:00 AM,1,PJM-RTO,,,ZONE,,27.42,28.770265,1.304968,0.045297,True,1
2/29/2024 10:00:00 AM,2/29/2024 5:00:00 AM,1,PJM-RTO,,,ZONE,,34.09,35.982066,1.698672,0.193394,True,1
2/29/2024 11:00:00 AM,2/29/2024 6:00:00 AM,1,PJM-RTO,,,ZONE,,56.83,60.805013,3.381091,0.593922,True,1
2/29/2024 12:00:00 PM,2/29/2024 7:00:00 AM,1,PJM-RTO,,,ZONE,,58.69,62.506439,3.207302,0.609138,True,1
2/29/2024 1:00:00 PM,2/29/2024 8:00:00 AM,1,PJM-RTO,,,ZONE,,31.53,34.703217,2.859271,0.313946,True,1
2/29/2024 2:00:00 PM,2/29/2024 9:00:00 AM,1,PJM-RTO,,,ZONE,,24.83,26.950515,1.853672,0.266843,True,1
2/29/2024 3:00:00 PM,2/29/2024 10:00:00 AM,1,PJM-RTO,,,ZONE,,23.93,25.412863,1.234912,0.247951,True,1
2/29/2024 4:00:00 PM,2/29/2024 11:00:00 AM,1,PJM-RTO,,,ZONE,,22.45,24.011542,1.340291,0.221251,True,1
2/29/2024 5:00:00 PM,2/29/2024 12:00:00 PM,1,PJM-RTO,,,ZONE,,22.85,23.983730,0.905470,0.228260,True,1
2/29/2024 6:00:00 PM,2/29/2024 1:00:00 PM,1,PJM-RTO,,,ZONE,,19.24,20.399009,0.994469,0.164540,True,1
2/29/2024 7:00:00 PM,2/29/2024 2:00:00 PM,1,PJM-RTO,,,ZONE,,16.56,17.147014,0.450731,0.136282,True,1
2/29/2024 8:00:00 PM,2/29/2024 3:00:00 PM,1,PJM-RTO,,,ZONE,,16.52,17.419689,0.763498,0.136191,True,1
2/29/2024 9:00:00 PM,2/29/2024 4:00:00 PM,1,PJM-RTO,,,ZONE,,20.14,20.729925,0.422786,0.167139,True,1
2/29/2024 10:00:00 PM,2/29/2024 5:00:00 PM,1,PJM-RTO,,,ZONE,,30.01,30.620470,0.463017,0.147452,True,1
2/29/2024 11:00:00 PM,2/29/2024 6:00:00 PM,1,PJM-RTO,,,ZONE,,44.85,46.731180,1.559781,0.321400,True,1
3/1/2024 12:00:00 AM,2/29/2024 7:00:00 PM,1,PJM-RTO,,,ZONE,,38.37,39.340809,0.761593,0.209216,True,1
3/1/2024 1:00:00 AM,2/29/2024 8:00:00 PM,1,PJM-RTO,,,ZONE,,30.31,31.332283,0.893157,0.129127,True,1
3/1/2024 2:00:00 AM,2/29/2024 9:00:00 PM,1,PJM-RTO,,,ZONE,,28.41,28.968233,0.426608,0.131625,True,1
3/1/2024 3:00:00 AM,2/29/2024 10:00:00 PM,1,PJM-RTO,,,ZONE,,24.99,25.378217,0.249378,0.138839,True,1
3/1/2024 4:00:00 AM,2/29/2024 11:00:00 PM,1,PJM-RTO,,,ZONE,,23.44,23.372044,-0.172879,0.104923,True,1
3/1/2024 5:00:00 AM,3/1/2024 12:00:00 AM,1,PJM-RTO,,,ZONE,,22.06,22.416030,0.275893,0.080138,True,1
3/1/2024 6:00:00 AM,3/1/2024 1:00:00 AM,1,PJM-RTO,,,ZONE,,21.91,23.012852,1.002826,0.100026,True,1
3/1/2024 7:00:00 AM,3/1/2024 2:00:00 AM,1,PJM-RTO,,,ZONE,,21.75,22.824478,0.967707,0.106770,True,1
3/1/2024 8:00:00 AM,3/1/2024 3:00:00 AM,1,PJM-RTO,,,ZONE,,22.34,23.579246,1.108706,0.130539,True,1
3/1/2024 9:00:00 AM,3/1/2024 4:00:00 AM,1,PJM-RTO,,,ZONE,,23.69,24.932234,1.079835,0.162399,True,1
3/1/2024 10:00:00 AM,3/1/2024 5:00:00 AM,1,PJM-RTO,,,ZONE,,29.52,32.972535,3.180397,0.272138,True,1
3/1/2024 11:00:00 AM,3/1/2024 6:00:00 AM,1,PJM-RTO,,,ZONE,,56.07,64.831923,7.992296,0.769627,True,1
3/1/2024 12:00:00 PM,3/1/2024 7:00:00 AM,1,PJM-RTO,,,ZONE,,50.43,57.424751,6.367086,0.627665,True,1
3/1/2024 1:00:00 PM,3/1/2024 8:00:00 AM,1,PJM-RTO,,,ZONE,,28.40,29.943434,1.281792,0.261643,True,1
3/1/2024 2:00:00 PM,3/1/2024 9:00:00 AM,1,PJM-RTO,,,ZONE,,25.58,26.896316,1.112201,0.204115,True,1
3/1/2024 3:00:00 PM,3/1/2024 10:00:00 AM,1,PJM-RTO,,,ZONE,,24.67,26.431028,1.542339,0.218689,True,1
3/1/2024 4:00:00 PM,3/1/2024 11:00:00 AM,1,PJM-RTO,,,ZONE,,23.79,25.451007,1.409697,0.251310,True,1
3/1/2024 5:00:00 PM,3/1/2024 12:00:00 PM,1,PJM-RTO,,,ZONE,,23.54,24.936938,1.195444,0.201493,True,1
3/1/2024 6:00:00 PM,3/1/2024 1:00:00 PM,1,PJM-RTO,,,ZONE,,22.88,24.611134,1.551191,0.179943,True,1
3/1/2024 7:00:00 PM,3/1/2024 2:00:00 PM,1,PJM-RTO,,,ZONE,,22.45,24.242425,1.642480,0.149945,True,1
3/1/2024 8:00:00 PM,3/1/2024 3:00:00 PM,1,PJM-RTO,,,ZONE,,22.68,24.466082,1.602300,0.183782,True,1
3/1/2024 9:00:00 PM,3/1/2024 4:00:00 PM,1,PJM-RTO,,,ZONE,,22.80,24.388801,1.418992,0.169809,True,1
3/1/2024 10:00:00 PM,3/1/2024 5:00:00 PM,1,PJM-RTO,,,ZONE,,27.11,28.439563,1.090047,0.239516,True,1
3/1/2024 11:00:00 PM,3/1/2024 6:00:00 PM,1,PJM-RTO,,,ZONE,,30.00,31.405598,1.316398,0.089200,True,1
3/2/2024 12:00:00 AM,3/1/2024 7:00:00 PM,1,PJM-RTO,,,ZONE,,26.62,27.935852,1.121985,0.193867,True,1
3/2/2024 1:00:00 AM,3/1/2024 8:00:00 PM,1,PJM-RTO,,,ZONE,,24.68,25.668107,0.788434,0.199673,True,1
3/2/2024 2:00:00 AM,3/1/2024 9:00:00 PM,1,PJM-RTO,,,ZONE,,23.85,24.714940,0.777891,0.087049,True,1
3/2/2024 3:00:00 AM,3/1/2024 10:00:00 PM,1,PJM-RTO,,,ZONE,,20.53,20.845516,0.275840,0.039677,True,1
3/2/2024 4:00:00 AM,3/1/2024 11:00:00 PM,1,PJM-RTO,,,ZONE,,18.09,18.520573,0.177795,0.252778,True,1
3/2/2024 5:00:00 AM,3/2/2024 12:00:00 AM,1,PJM-RTO,,,ZONE,,21.61,21.472271,0.042352,-0.180082,True,1
3/2/2024 6:00:00 AM,3/2/2024 1:00:00 AM,1,PJM-RTO,,,ZONE,,20.55,20.001403,-0.323102,-0.225496,True,1
3/2/2024 7:00:00 AM,3/2/2024 2:00:00 AM,1,PJM-RTO,,,ZONE,,19.03,18.910541,0.025354,-0.144813,True,1
3/2/2024 8:00:00 AM,3/2/2024 3:00:00 AM,1,PJM-RTO,,,ZONE,,19.52,19.582504,0.195378,-0.132874,True,1
3/2/2024 9:00:00 AM,3/2/2024 4:00:00 AM,1,PJM-RTO,,,ZONE,,20.68,20.619952,0.149944,-0.209992,True,1
3/2/2024 10:00:00 AM,3/2/2024 5:00:00 AM,1,PJM-RTO,,,ZONE,,19.39,19.708705,0.465007,-0.146302,True,1
3/2/2024 11:00:00 AM,3/2/2024 6:00:00 AM,1,PJM-RTO,,,ZONE,,23.38,24.266895,0.968278,-0.081383,True,1
3/2/2024 12:00:00 PM,3/2/2024 7:00:00 AM,1,PJM-RTO,,,ZONE,,25.85,26.659845,0.771292,0.038553,True,1
3/2/2024 1:00:00 PM,3/2/2024 8:00:00 AM,1,PJM-RTO,,,ZONE,,27.14,28.396833,1.089209,0.167624,True,1
3/2/2024 2:00:00 PM,3/2/2024 9:00:00 AM,1,PJM-RTO,,,ZONE,,28.84,29.869436,0.950171,0.079265,True,1
3/2/2024 3:00:00 PM,3/2/2024 10:00:00 AM,1,PJM-RTO,,,ZONE,,29.76,30.493515,0.664606,0.068909,True,1
3/2/2024 4:00:00 PM,3/2/2024 11:00:00 AM,1,PJM-RTO,,,ZONE,,28.06,28.383843,0.315793,0.008050,True,1
3/2/2024 5:00:00 PM,3/2/2024 12:00:00 PM,1,PJM-RTO,,,ZONE,,25.60,25.933462,0.291387,0.042075,True,1
3/2/2024 6:00:00 PM,3/2/2024 1:00:00 PM,1,PJM-RTO,,,ZONE,,24.03,24.193896,0.062283,0.101613,True,1
3/2/2024 7:00:00 PM,3/2/2024 2:00:00 PM,1,PJM-RTO,,,ZONE,,20.32,20.484088,0.099335,0.064754,True,1
3/2/2024 8:00:00 PM,3/2/2024 3:00:00 PM,1,PJM-RTO,,,ZONE,,18.79,18.967171,0.082409,0.094762,True,1
3/2/2024 9:00:00 PM,3/2/2024 4:00:00 PM,1,PJM-RTO,,,ZONE,,19.46,19.526501,-0.028350,0.094851,True,1
3/2/2024 10:00:00 PM,3/2/2024 5:00:00 PM,1,PJM-RTO,,,ZONE,,23.99,23.793965,-0.278681,0.082646,True,1
3/2/2024 11:00:00 PM,3/2/2024 6:00:00 PM,1,PJM-RTO,,,ZONE,,27.76,27.763209,-0.096898,0.100107,True,1
3/3/2024 12:00:00 AM,3/2/2024 7:00:00 PM,1,PJM-RTO,,,ZONE,,25.01,24.657434,-0.376253,0.023687,True,1
3/3/2024 1:00:00 AM,3/2/2024 8:00:00 PM,1,PJM-RTO,,,ZONE,,21.01,21.387732,0.346260,0.031472,True,1
3/3/2024 2:00:00 AM,3/2/2024 9:00:00 PM,1,PJM-RTO,,,ZONE,,19.34,19.640498,0.259655,0.040843,True,1
3/3/2024 3:00:00 AM,3/2/2024 10:00:00 PM,1,PJM-RTO,,,ZONE,,17.78,18.335058,0.501508,0.053550,True,1
3/3/2024 4:00:00 AM,3/2/2024 11:00:00 PM,1,PJM-RTO,,,ZONE,,15.01,15.280221,0.241458,0.028762,True,1
3/3/2024 5:00:00 AM,3/3/2024 12:00:00 AM,1,PJM-RTO,,,ZONE,,13.36,13.211632,-0.177231,0.028862,True,1
3/3/2024 6:00:00 AM,3/3/2024 1:00:00 AM,1,PJM-RTO,,,ZONE,,12.44,11.673375,-0.769122,0.002497,True,1
3/3/2024 7:00:00 AM,3/3/2024 2:00:00 AM,1,PJM-RTO,,,ZONE,,11.03,10.627188,-0.414575,0.011763,True,1
3/3/2024 8:00:00 AM,3/3/2024 3:00:00 AM,1,PJM-RTO,,,ZONE,,11.51,11.252310,-0.266596,0.008905,True,1
3/3/2024 9:00:00 AM,3/3/2024 4:00:00 AM,1,PJM-RTO,,,ZONE,,11.34,10.732291,-0.624120,0.016410,True,1
3/3/2024 10:00:00 AM,3/3/2024 5:00:00 AM,1,PJM-RTO,,,ZONE,,11.92,11.300152,-0.655623,0.035775,True,1
3/3/2024 11:00:00 AM,3/3/2024 6:00:00 AM,1,PJM-RTO,,,ZONE,,13.34,12.616891,-0.734479,0.011370,True,1
3/3/2024 12:00:00 PM,3/3/2024 7:00:00 AM,1,PJM-RTO,,,ZONE,,14.11,13.653065,-0.470972,0.014038,True,1
3/3/2024 1:00:00 PM,3/3/2024 8:00:00 AM,1,PJM-RTO,,,ZONE,,12.59,14.230832,1.596447,0.044385,True,1
3/3/2024 2:00:00 PM,3/3/2024 9:00:00 AM,1,PJM-RTO,,,ZONE,,12.05,12.647203,0.539144,0.058059,True,1
3/3/2024 3:00:00 PM,3/3/2024 10:00:00 AM,1,PJM-RTO,,,ZONE,,11.56,12.213266,0.597522,0.055744,True,1
3/3/2024 4:00:00 PM,3/3/2024 11:00:00 AM,1,PJM-RTO,,,ZONE,,11.57,12.008004,0.422827,0.015177,True,1
3/3/2024 5:00:00 PM,3/3/2024 12:00:00 PM,1,PJM-RTO,,,ZONE,,11.17,11.560393,0.384032,0.006361,True,1
3/3/2024 6:00:00 PM,3/3/2024 1:00:00 PM,1,PJM-RTO,,,ZONE,,10.64,11.044997,0.367270,0.037727,True,1
3/3/2024 7:00:00 PM,3/3/2024 2:00:00 PM,1,PJM-RTO,,,ZONE,,9.90,10.419080,0.474367,0.044712,True,1
3/3/2024 8:00:00 PM,3/3/2024 3:00:00 PM,1,PJM-RTO,,,ZONE,,10.12,10.544163,0.380076,0.044087,True,1
3/3/2024 9:00:00 PM,3/3/2024 4:00:00 PM,1,PJM-RTO,,,ZONE,,11.77,12.062551,0.278114,0.014437,True,1
3/3/2024 10:00:00 PM,3/3/2024 5:00:00 PM,1,PJM-RTO,,,ZONE,,13.85,14.265401,0.359878,0.055523,True,1
3/3/2024 11:00:00 PM,3/3/2024 6:00:00 PM,1,PJM-RTO,,,ZONE,,22.16,22.224399,-0.055546,0.119945,True,1
3/4/2024 12:00:00 AM,3/3/2024 7:00:00 PM,1,PJM-RTO,,,ZONE,,20.25,20.342733,0.077834,0.014900,True,1
3/4/2024 1:00:00 AM,3/3/2024 8:00:00 PM,1,PJM-RTO,,,ZONE,,15.55,15.903458,0.335413,0.018045,True,1
3/4/2024 2:00:00 AM,3/3/2024 9:00:00 PM,1,PJM-RTO,,,ZONE,,14.47,14.338417,-0.073170,-0.058413,True,1
3/4/2024 3:00:00 AM,3/3/2024 10:00:00 PM,1,PJM-RTO,,,ZONE,,12.85,12.515613,-0.263639,-0.070748,True,1
3/4/2024 4:00:00 AM,3/3/2024 11:00:00 PM,1,PJM-RTO,,,ZONE,,11.58,11.212103,-0.295363,-0.072534,True,1
3/4/2024 5:00:00 AM,3/4/2024 12:00:00 AM,1,PJM-RTO,,,ZONE,,12.40,11.909028,-0.399985,-0.090987,True,1
3/4/2024 6:00:00 AM,3/4/2024 1:00:00 AM,1,PJM-RTO,,,ZONE,,12.36,11.823500,-0.438626,-0.097874,True,1
3/4/2024 7:00:00 AM,3/4/2024 2:00:00 AM,1,PJM-RTO,,,ZONE,,11.40,11.191851,-0.167405,-0.040744,True,1
3/4/2024 8:00:00 AM,3/4/2024 3:00:00 AM,1,PJM-RTO,,,ZONE,,11.40,11.351166,-0.051474,0.002641,True,1
3/4/2024 9:00:00 AM,3/4/2024 4:00:00 AM,1,PJM-RTO,,,ZONE,,13.17,12.968869,-0.161283,-0.039848,True,1
3/4/2024 10:00:00 AM,3/4/2024 5:00:00 AM,1,PJM-RTO,,,ZONE,,18.35,18.025034,-0.232660,-0.092306,True,1
3/4/2024 11:00:00 AM,3/4/2024 6:00:00 AM,1,PJM-RTO,,,ZONE,,28.86,29.182311,0.327669,-0.005358,True,1
3/4/2024 12:00:00 PM,3/4/2024 7:00:00 AM,1,PJM-RTO,,,ZONE,,30.65,30.480976,-0.119512,-0.049512,True,1
3/4/2024 1:00:00 PM,3/4/2024 8:00:00 AM,1,PJM-RTO,,,ZONE,,22.07,22.048580,-0.093165,0.071746,True,1
3/4/2024 2:00:00 PM,3/4/2024 9:00:00 AM,1,PJM-RTO,,,ZONE,,19.87,20.073894,0.201216,0.002678,True,1
3/4/2024 3:00:00 PM,3/4/2024 10:00:00 AM,1,PJM-RTO,,,ZONE,,20.72,21.100226,0.326314,0.053912,True,1
3/4/2024 4:00:00 PM,3/4/2024 11:00:00 AM,1,PJM-RTO,,,ZONE,,21.99,22.179401,0.213260,-0.023859,True,1
3/4/2024 5:00:00 PM,3/4/2024 12:00:00 PM,1,PJM-RTO,,,ZONE,,21.46,21.710887,0.235829,0.015059,True,1
3/4/2024 6:00:00 PM,3/4/2024 1:00:00 PM,1,PJM-RTO,,,ZONE,,20.72,21.248774,0.527163,0.001611,True,1
3/4/2024 7:00:00 PM,3/4/2024 2:00:00 PM,1,PJM-RTO,,,ZONE,,18.00,18.440767,0.426454,0.014312,True,1
3/4/2024 8:00:00 PM,3/4/2024 3:00:00 PM,1,PJM-RTO,,,ZONE,,19.33,19.690029,0.359657,0.000372,True,1
3/4/2024 9:00:00 PM,3/4/2024 4:00:00 PM,1,PJM-RTO,,,ZONE,,22.01,22.267560,0.238420,0.019140,True,1
3/4/2024 10:00:00 PM,3/4/2024 5:00:00 PM,1,PJM-RTO,,,ZONE,,29.76,29.826101,0.190052,-0.123951,True,1
3/4/2024 11:00:00 PM,3/4/2024 6:00:00 PM,1,PJM-RTO,,,ZONE,,35.47,35.519997,0.155535,-0.105539,True,1
3/5/2024 12:00:00 AM,3/4/2024 7:00:00 PM,1,PJM-RTO,,,ZONE,,27.60,28.047339,0.347792,0.099547,True,1
3/5/2024 1:00:00 AM,3/4/2024 8:00:00 PM,1,PJM-RTO,,,ZONE,,22.79,23.034689,0.232628,0.012061,True,1
3/5/2024 2:00:00 AM,3/4/2024 9:00:00 PM,1,PJM-RTO,,,ZONE,,19.31,19.423622,0.129388,-0.015766,True,1
3/5/2024 3:00:00 AM,3/4/2024 10:00:00 PM,1,PJM-RTO,,,ZONE,,16.29,16.243123,-0.022342,-0.024535,True,1
3/5/2024 4:00:00 AM,3/4/2024 11:00:00 PM,1,PJM-RTO,,,ZONE,,12.46,12.313820,-0.121627,-0.024553,True,1
3/5/2024 5:00:00 AM,3/5/2024 12:00:00 AM,1,PJM-RTO,,,ZONE,,12.10,12.143572,0.062710,-0.019138,True,1
3/5/2024 6:00:00 AM,3/5/2024 1:00:00 AM,1,PJM-RTO,,,ZONE,,11.57,11.390662,-0.145706,-0.033632,True,1
3/5/2024 7:00:00 AM,3/5/2024 2:00:00 AM,1,PJM-RTO,,,ZONE,,11.24,11.098561,-0.101031,-0.040409,True,1
